price,bedrooms,bathrooms,sqft_living,ocean_proximity,yr_changed,latitude,longitude
562000,3,1.5,1830,0,1957,47.6017,-122.122
501000,4,1.0,2070,0,1963,47.632,-122.119
190000,3,1.75,1160,0,1918,47.5064,-122.356
862500,4,2.75,3280,0,1996,47.7073,-122.07
1085000,5,2.5,2340,0,1922,47.5764,-122.287
575000,5,3.0,3690,0,1960,47.3908,-122.32
250000,1,1.0,720,0,1935,47.2893,-122.084
310000,7,1.5,2660,0,1962,47.4644,-122.066
1400000,5,3.25,4300,0,2009,47.5717,-122.409
284850,3,1.5,1590,0,1969,47.3488,-122.304
570000,4,2.5,2590,0,2003,47.7378,-122.248
304000,3,1.75,1720,0,1954,47.4999,-122.223
560000,4,2.5,1790,0,1983,47.5344,-122.189
325000,3,1.0,1590,0,1954,47.4013,-122.321
557510,4,2.0,1580,0,1912,47.5454,-122.383
305000,4,2.25,2580,0,1967,47.3122,-122.376
320000,5,1.0,1740,0,1958,47.4809,-122.153
455000,5,2.25,3470,0,1978,47.3342,-122.108
383001,3,1.0,1180,0,1963,47.7267,-122.241
545000,3,1.75,1700,0,1931,47.4704,-122.076
487500,2,1.0,1190,0,1925,47.5717,-122.382
345000,5,2.5,2450,0,2002,47.3572,-122.192
583000,6,2.75,2630,0,1974,47.6309,-122.093
534950,3,2.25,2130,0,1977,47.6471,-122.114
403504,4,1.0,1060,0,1904,47.6562,-122.389
500000,3,1.75,1480,0,1946,47.6858,-122.295
319502,3,1.75,1610,0,1990,47.3778,-122.001
525000,4,2.75,2440,0,1960,47.5547,-122.379
563000,4,3.0,3100,0,1996,47.7466,-122.241
898500,4,2.75,2890,0,2014,47.6768,-122.363
651000,3,2.5,3240,0,1991,47.327,-122.094
450000,4,2.75,2900,0,1970,47.5563,-122.393
665000,4,2.25,2650,0,1975,47.5624,-122.176
825000,4,2.5,2560,0,1929,47.6885,-122.386
200000,3,1.0,1150,0,1938,47.3101,-122.212
295000,3,2.0,1760,0,1998,47.3838,-122.184
748000,4,2.5,3220,0,2004,47.7043,-122.192
580000,3,2.5,3200,0,1996,47.5717,-122.12
275000,3,1.0,1250,0,1942,47.4226,-122.327
196000,3,1.0,1000,0,1963,47.3056,-122.37
235750,2,1.0,740,0,1938,47.5036,-122.362
315000,3,2.25,2170,0,1965,47.4562,-122.33
338000,4,2.5,2370,0,1999,47.3473,-122.302
353000,4,2.5,2300,0,2006,47.3516,-122.0
235000,3,1.75,1400,0,1998,47.2074,-122.001
569999,3,2.5,3080,0,1990,47.3726,-122.025
505000,4,2.25,2350,0,1968,47.7732,-122.382
1234000,4,3.0,2660,0,2002,47.6258,-122.305
299000,2,1.75,1250,0,1950,47.2802,-122.316
240000,3,2.0,1100,0,1991,47.3878,-122.052
1955000,3,1.75,3330,1,1960,47.5287,-122.22
1265000,4,3.25,3640,0,1913,47.6145,-122.284
405000,2,1.75,1350,0,1986,47.6934,-122.184
304000,4,2.0,1310,0,1953,47.7572,-122.318
272000,4,2.25,1800,0,2003,47.3498,-122.052
412000,2,1.0,1260,0,1925,47.6899,-122.391
698000,4,2.5,2990,0,2001,47.5623,-122.032
400000,2,1.0,1140,0,1942,47.5323,-122.383
305000,3,2.5,2100,0,1994,47.4314,-122.189
585000,4,2.0,2400,0,1962,47.6947,-122.177
190000,2,1.5,1400,0,1982,47.2915,-122.368
760000,4,2.5,2990,0,1988,47.5601,-122.037
570000,3,1.75,1930,0,1977,47.7692,-122.128
144000,3,1.0,980,0,1946,47.4411,-122.186
139000,2,1.0,690,0,1942,47.4953,-122.187
525000,4,1.5,1430,0,1945,47.6942,-122.319
293000,1,1.0,1110,0,1935,47.7322,-122.359
267100,2,2.5,1250,0,2005,47.5243,-122.36
1500000,4,3.25,3470,0,2005,47.6845,-122.209
240000,3,2.25,1500,0,1992,47.3719,-122.091
975000,3,2.5,2530,0,1999,47.5465,-122.398
279950,5,1.75,2150,0,1970,47.3952,-122.176
405000,3,1.75,1260,0,1979,47.7296,-122.233
400000,3,2.5,2740,0,1973,47.3581,-122.266
225000,3,1.0,960,0,1954,47.497,-122.171
250000,3,1.0,1520,0,1967,47.3784,-122.29
272950,3,2.25,1570,0,1991,47.1937,-121.99
625000,5,1.0,3240,0,2007,47.523,-121.875
670000,3,1.75,1280,0,1910,47.6362,-122.324
1065000,3,2.5,2130,0,1990,47.6389,-122.349
540000,3,1.75,1970,0,1963,47.7602,-122.363
525000,3,2.5,2990,0,2003,47.4928,-122.142
425000,2,1.0,1160,0,1947,47.7244,-122.331
465500,3,1.75,1890,0,1965,47.5557,-122.28
443500,3,2.5,2170,0,2006,47.5403,-121.889
350000,4,2.25,1570,0,1972,47.1808,-122.023
850000,3,2.5,3260,0,1984,47.737,-122.074
205000,3,2.25,1250,0,2008,47.7098,-122.333
315000,4,2.5,1940,0,1977,47.4157,-122.161
470000,3,2.5,2150,0,1992,47.5085,-122.15
1100000,4,2.25,3310,0,1973,47.5603,-122.158
340000,3,1.75,3400,0,1979,47.6458,-121.955
310000,4,2.5,2660,0,1960,47.3334,-122.323
305000,3,1.0,950,0,1950,47.7543,-122.306
307150,3,1.5,1480,0,1959,47.4993,-122.176
729032,4,2.5,2840,0,1977,47.6388,-122.167
750000,5,2.5,3240,0,1958,47.5858,-122.112
289000,4,2.5,1961,0,2006,47.3507,-122.16
480000,3,1.0,1100,0,1950,47.6883,-122.282
529000,3,1.75,1500,0,1974,47.6722,-122.167
585000,3,1.75,1480,0,1944,47.6567,-122.397
704000,4,2.75,2510,0,1976,47.6278,-122.11
607000,4,2.0,1490,0,1926,47.6744,-122.301
580000,3,2.25,2190,0,1978,47.6883,-122.113
875000,5,2.5,2530,0,1976,47.5622,-122.153
610000,4,2.5,2440,0,1976,47.5614,-122.13
230000,3,0.75,1040,0,1941,47.7639,-122.234
510000,4,2.25,2450,0,1976,47.7603,-122.074
733000,4,2.5,2210,0,1977,47.6637,-122.401
169100,3,2.0,1050,0,1953,47.3206,-122.269
250000,3,2.0,1050,0,1953,47.3206,-122.269
500000,4,2.25,2730,0,1977,47.5913,-122.012
700000,2,1.0,1620,0,1948,47.5264,-122.384
379000,4,2.75,2410,0,2001,47.4244,-122.151
650000,4,2.5,3420,0,2002,47.3608,-121.97
412133,2,1.0,920,0,1948,47.6903,-122.332
480000,4,2.25,2330,0,1962,47.718,-122.242
650000,3,1.75,1940,0,1957,47.5833,-122.241
505000,2,2.5,1900,0,2005,47.7175,-122.034
931088,4,2.5,3510,0,1957,47.5963,-122.171
570000,4,1.75,1860,0,1964,47.626,-122.112
475000,3,1.0,1380,0,1919,47.57,-122.285
240000,6,1.75,2210,0,1959,47.4594,-122.273
462000,4,2.5,2640,0,1979,47.4258,-122.021
1115000,3,2.5,4530,0,1912,47.4567,-122.369
243000,3,1.0,1500,0,1970,47.4845,-122.33
660000,4,2.25,2010,0,1957,47.5956,-122.174
1190000,2,1.75,2080,1,1984,47.7134,-122.277
1680000,4,4.25,5584,0,1998,47.6113,-121.952
6885000,6,7.75,9890,0,2001,47.6305,-122.24
368000,3,2.5,2080,0,2004,47.53,-121.848
811500,5,4.25,3970,0,2004,47.5402,-122.069
275000,2,1.0,770,0,1948,47.7406,-122.302
650000,4,2.5,2500,0,2001,47.6922,-122.174
485000,3,2.0,2410,0,1995,47.4154,-122.458
425000,3,2.5,1340,0,1976,47.6366,-122.094
530000,3,2.5,2640,0,1978,47.5875,-122.177
657000,4,1.75,2740,0,1954,47.5445,-122.263
315000,4,2.75,1580,0,2002,47.7368,-121.968
273000,4,1.5,2180,0,1975,47.3187,-122.081
550000,3,2.75,1960,0,1975,47.5582,-122.139
347000,2,2.25,1560,0,2006,47.5482,-122.374
525000,5,2.75,2440,0,1972,47.7283,-122.17
490000,3,1.5,990,0,2007,47.6236,-122.306
500000,3,2.25,2210,0,1978,47.7175,-122.339
585000,3,2.75,3080,0,2008,47.4826,-122.149
926500,4,2.75,2900,0,1981,47.7004,-122.229
465000,1,1.0,1020,0,1927,47.6361,-122.343
200000,4,2.0,1900,0,1975,47.2114,-121.986
1680000,6,4.75,5770,0,1998,47.5512,-122.11
220500,2,1.0,990,0,1949,47.4145,-122.463
329000,2,1.0,990,0,1949,47.4145,-122.463
715000,3,4.0,2080,0,1997,47.6598,-122.355
780000,3,4.0,2080,0,1997,47.6598,-122.355
410000,2,1.0,1480,0,1949,47.6842,-122.393
778100,2,1.0,1480,0,1949,47.6842,-122.393
406000,3,1.0,1090,0,1952,47.7429,-122.358
665000,4,2.5,2800,0,1963,47.6809,-122.286
305000,2,1.0,1000,0,1947,47.7444,-122.341
265000,3,2.5,1640,0,1991,47.3505,-122.027
485000,4,1.0,1620,0,1923,47.6696,-122.324
600000,3,2.5,2460,0,1977,47.4824,-122.0
510000,2,1.5,1860,0,1940,47.5573,-122.392
195000,2,1.0,1080,0,1972,47.3792,-122.321
432500,3,1.75,1980,0,1965,47.6911,-122.347
490000,3,1.75,1510,0,1967,47.6226,-122.103
270000,3,2.5,1690,0,1992,47.3498,-122.058
370000,2,1.5,1010,0,1984,47.6374,-122.375
327500,3,2.5,2090,0,1991,47.4084,-122.213
826000,2,1.0,1060,0,1908,47.6739,-122.329
510000,3,1.75,1750,0,1978,47.3264,-122.038
587750,2,1.0,890,0,1941,47.6876,-122.341
449228,5,2.5,3020,0,1965,47.5897,-122.179
565000,3,2.5,2030,0,1999,47.3942,-122.515
660000,4,2.5,3170,0,2000,47.4475,-122.034
400000,5,2.75,2470,0,1977,47.4496,-122.083
612500,4,2.0,2060,0,2013,47.6992,-122.379
560000,4,1.75,2120,0,1917,47.5506,-122.385
727000,3,2.25,2180,0,1939,47.6412,-122.302
224000,4,3.0,2300,0,1976,47.2943,-122.227
1080000,4,2.5,4200,0,1990,47.7108,-122.071
439000,3,2.25,1480,0,1977,47.7288,-122.191
335000,3,1.5,2240,0,1980,47.3043,-122.094
779000,4,1.5,2740,0,1937,47.6523,-122.412
452000,5,1.75,1830,0,1948,47.4881,-121.777
775000,4,3.0,2000,0,1947,47.6762,-122.285
235000,3,1.75,1380,0,1967,47.3121,-122.323
370000,3,1.75,1620,0,1975,47.2875,-122.289
790000,4,3.0,3180,0,1976,47.6371,-122.058
903000,2,1.5,1140,0,1947,47.6142,-122.209
209950,3,1.0,970,0,1967,47.3044,-122.366
309000,3,2.5,1780,0,1988,47.3772,-122.045
440000,3,1.75,2240,0,1948,47.7303,-122.329
571500,4,2.25,2810,0,1959,47.2993,-122.293
514000,2,1.0,920,0,1906,47.6711,-122.328
323000,3,1.75,1830,0,1947,47.5087,-122.25
290000,2,1.75,1560,0,2002,47.3776,-122.228
2575000,4,4.25,5540,0,2006,47.6071,-122.212
1362500,3,2.0,2310,0,1996,47.6381,-122.224
551000,4,1.5,1470,0,1946,47.6769,-122.381
960000,4,2.5,3430,0,1979,47.6426,-122.18
720000,5,2.5,2900,0,1989,47.5442,-122.138
218000,3,1.75,1850,0,1979,47.2975,-122.37
334950,4,2.5,2190,0,1997,47.3718,-122.109
605000,4,2.25,2510,0,1979,47.6153,-122.054
825000,4,3.25,3200,0,2006,47.664,-122.402
268500,4,1.75,1670,0,1974,47.3193,-122.383
230000,3,1.75,1010,0,1969,47.3828,-122.09
1335000,4,4.0,5050,0,2000,47.5269,-121.922
245500,2,1.5,1430,0,1955,47.441,-122.282
440000,3,2.25,1880,0,1982,47.7077,-122.299
571500,4,2.75,2180,0,1993,47.5702,-121.995
182500,3,2.25,1830,0,1997,47.2734,-122.248
217000,2,1.0,970,0,1951,47.5297,-122.277
335000,2,1.5,1170,0,1941,47.5318,-122.374
501000,2,1.0,1010,0,1924,47.6846,-122.317
339950,3,2.5,2140,0,1979,47.5053,-122.186
340000,3,1.75,2230,0,1968,47.4092,-122.295
582500,2,1.0,1140,0,1966,47.6948,-122.172
298800,2,1.0,860,0,1948,47.735,-122.306
317500,6,1.75,2540,0,1977,47.4414,-122.129
598000,4,2.5,2420,0,1926,47.5671,-122.378
375000,2,2.25,1640,0,1980,47.7154,-122.341
465000,4,2.25,2550,0,1996,47.5296,-122.342
551870,3,2.5,2507,0,2006,47.2867,-122.27
295000,3,2.5,1920,0,1993,47.2659,-122.31
263500,4,1.75,2210,0,1977,47.3268,-122.328
1095000,4,4.0,3530,0,1958,47.6402,-122.395
300000,2,1.0,1100,0,1920,47.5296,-122.351
780000,4,1.0,3390,0,2014,47.5824,-122.293
325000,3,1.5,1590,0,1956,47.5201,-122.366
370000,2,1.0,820,0,2012,47.5478,-122.381
715000,4,2.5,2370,0,1974,47.6383,-122.099
356000,4,2.0,1600,0,1938,47.4713,-122.355
329950,4,1.75,1740,0,1976,47.4483,-122.13
490000,3,2.25,1470,0,1984,47.6762,-122.36
429000,3,3.25,1410,0,2005,47.6981,-122.34
510000,4,2.5,1620,0,1983,47.6255,-122.059
550000,3,2.5,2360,0,2003,47.6825,-122.038
467500,3,1.0,1830,0,1956,47.7139,-122.288
615000,5,2.0,2130,0,1926,47.575,-122.388
325000,2,1.0,990,0,1953,47.7669,-122.206
219950,2,1.0,1010,0,1953,47.488,-122.2
950000,3,1.0,1720,0,1946,47.5905,-122.245
925000,3,1.0,1630,0,1912,47.6351,-122.352
251200,4,1.5,1310,0,1953,47.425,-122.332
215000,3,1.5,1610,0,1968,47.3632,-122.087
245000,3,2.0,1850,0,1970,47.3109,-122.362
259000,3,1.75,1270,0,1922,47.5495,-122.31
349950,4,1.5,1420,0,1925,47.5518,-122.311
1565000,5,4.5,5220,0,2001,47.7666,-122.128
600000,2,1.0,1410,0,1939,47.6883,-122.384
405000,2,1.5,1170,0,2001,47.6719,-122.381
625000,3,2.5,1860,0,1993,47.6775,-122.165
430000,4,1.0,1620,0,1943,47.5654,-121.929
533000,3,3.0,1280,0,2004,47.6569,-122.346
1050000,4,2.5,2750,0,1999,47.6595,-122.147
230000,3,1.75,1420,0,2014,47.4928,-122.274
275000,4,1.75,2000,0,1975,47.374,-122.141
403000,2,1.0,1100,0,1926,47.5738,-122.313
550388,3,3.0,1720,0,1966,47.4936,-122.069
415500,3,1.5,1240,0,1958,47.607,-122.132
913000,3,1.75,2170,0,1925,47.6546,-122.337
334998,2,1.0,1800,0,1942,47.5508,-122.3
201500,3,1.0,1160,0,1959,47.3831,-122.288
820000,3,2.5,3030,0,1997,47.664,-122.041
371000,3,1.0,890,0,1951,47.71,-122.286
229950,4,2.5,2150,0,1976,47.3942,-122.189
344900,4,2.5,2150,0,1976,47.3942,-122.189
840000,3,2.5,2060,0,2006,47.6961,-122.316
285000,3,1.5,1380,0,1967,47.3204,-122.322
475000,4,2.25,1800,0,1979,47.7717,-122.376
420000,2,1.0,1460,0,1924,47.4617,-122.346
685000,3,2.0,2210,0,1909,47.6754,-122.357
879000,4,3.0,3590,0,2005,47.7557,-122.036
197200,3,1.0,1140,0,1942,47.4824,-122.336
529950,3,1.0,1240,0,1909,47.6755,-122.367
1090000,4,2.5,4340,0,1992,47.6805,-122.048
792000,3,1.5,1570,0,1915,47.6358,-122.356
262000,3,2.5,1680,0,1994,47.314,-122.001
353900,3,1.75,1560,0,1927,47.5272,-122.359
380000,1,1.5,1200,0,1983,47.7205,-121.93
305000,3,2.5,1690,0,2002,47.3564,-122.016
440000,4,2.0,2310,0,1994,47.5471,-122.298
1008000,4,3.5,2650,0,2001,47.6735,-122.332
549900,5,3.0,3610,0,2003,47.3534,-122.012
678500,4,3.0,2620,0,1992,47.4239,-122.068
270000,3,2.25,1760,0,1986,47.4501,-122.274
430000,3,1.0,940,0,1949,47.7169,-122.331
1925000,5,4.25,4830,0,1914,47.5789,-122.286
790500,4,2.75,3350,0,2014,47.6849,-122.016
447450,3,2.25,1570,0,1991,47.7332,-122.232
375000,3,2.0,2240,0,1954,47.6191,-122.296
565000,4,2.0,1950,0,1963,47.6332,-122.118
400000,2,1.0,1010,0,1918,47.5728,-122.306
246000,3,1.5,1630,0,1976,47.3155,-122.364
329922,3,1.75,1420,0,1967,47.7398,-122.314
1249000,5,3.25,3950,0,1969,47.6451,-122.173
375000,3,1.0,1210,0,1910,47.7125,-122.33
385000,3,1.75,1890,0,1944,47.7327,-122.306
591500,4,2.5,1690,0,1912,47.6825,-122.379
255000,4,2.0,2560,0,1960,47.3326,-122.323
275000,3,1.5,1350,0,1959,47.4805,-122.158
800000,4,2.75,3120,0,2010,47.594,-122.062
327000,2,1.0,1140,0,1990,47.73,-122.31
355000,4,1.5,2230,0,1954,47.4409,-122.348
310000,2,1.0,1050,0,1947,47.7598,-122.316
869000,5,3.25,4180,0,1979,47.5488,-122.094
272000,3,2.0,1200,0,1942,47.5031,-122.242
665000,5,2.25,3320,0,2000,47.4862,-121.718
225000,3,2.5,1590,0,1989,47.3493,-122.177
375000,3,2.5,2750,0,1989,47.3732,-122.023
375500,3,1.5,1530,0,1975,47.7691,-122.297
550000,3,1.75,1570,0,1948,47.565,-122.398
248000,3,1.0,1470,0,1946,47.5276,-122.359
546940,3,1.0,1470,0,1946,47.5276,-122.359
680000,4,3.0,3150,0,2001,47.5968,-122.017
350000,4,2.5,2380,0,1997,47.3662,-122.175
593000,2,2.5,2000,0,1994,47.5788,-122.396
390000,2,1.0,1140,0,1958,47.7278,-122.289
297000,3,1.0,1340,0,1924,47.4443,-122.509
355000,2,1.0,1450,0,1965,47.4689,-122.277
309900,3,2.5,2020,0,1987,47.2597,-122.31
257000,3,2.25,1810,0,1992,47.3476,-122.3
1698000,4,3.0,3600,0,1995,47.6257,-122.208
300000,3,2.0,1260,0,1987,47.6821,-122.378
500000,3,2.0,1560,0,2014,47.605,-122.304
900000,8,4.0,4020,0,1968,47.6732,-122.363
695000,4,3.0,3150,0,2001,47.5974,-122.017
213400,4,2.5,1680,0,2001,47.3867,-122.191
425000,2,1.0,1320,0,1939,47.6433,-122.404
420000,3,3.0,2700,0,1986,47.4446,-122.104
411000,1,1.0,1080,0,1948,47.6603,-122.394
762500,4,2.25,3130,0,1986,47.6683,-122.034
569950,5,4.5,4850,0,2001,47.3181,-122.344
258000,4,1.0,1220,0,1916,47.4792,-122.277
499000,3,2.25,1780,0,2004,47.5495,-121.997
310000,3,1.0,1250,0,1961,47.4894,-122.135
398500,2,2.5,1780,0,2005,47.6962,-122.34
250600,4,2.5,1930,0,1981,47.3261,-122.26
352000,4,2.5,2470,0,1985,47.3792,-122.047
600000,2,1.0,1180,0,1909,47.6313,-122.368
645000,3,1.0,2270,0,1946,47.688,-122.32
291500,4,2.5,1770,0,2004,47.3503,-122.005
350000,4,1.75,2250,0,1940,47.3789,-122.229
279000,3,2.5,1540,0,1974,47.3102,-122.322
320000,2,1.0,820,0,1940,47.6976,-122.375
495000,2,2.0,1580,0,2004,47.7174,-122.032
490000,4,2.5,2430,0,1989,47.6164,-121.953
770000,5,1.5,2160,0,1926,47.6645,-122.36
215000,3,1.75,1770,0,1959,47.3204,-122.364
665000,3,3.5,3580,0,2005,47.4239,-122.015
423500,3,2.25,1890,0,1987,47.73,-122.297
850000,3,3.0,1910,0,1991,47.6572,-122.346
155000,2,1.0,910,0,1943,47.5328,-122.272
505000,3,2.25,1460,0,1963,47.6316,-122.119
780000,3,3.5,3310,0,2005,47.5553,-122.003
165000,3,1.5,1630,0,1970,47.3611,-122.293
707000,2,2.5,2130,0,1972,47.6573,-122.399
497000,3,2.5,1220,0,2000,47.6909,-122.395
349170,4,1.75,1670,0,1955,47.5056,-122.251
287000,4,1.5,1300,0,1963,47.4899,-122.116
2375000,4,2.5,3220,0,1969,47.5692,-122.192
645000,4,2.5,2430,0,1963,47.6202,-122.138
238000,5,2.25,2240,0,1990,47.4249,-122.211
328000,5,2.25,2240,0,1990,47.4249,-122.211
365000,2,1.5,790,0,2003,47.651,-122.368
380000,3,1.0,1380,0,1948,47.7407,-122.3
525000,4,1.5,1680,0,1962,47.6806,-122.166
402000,4,2.25,2000,0,1926,47.6769,-122.383
308000,2,1.0,1680,0,1969,47.7618,-122.162
405000,3,2.5,1960,0,2006,47.5415,-121.887
808000,3,1.75,2590,0,1994,47.7539,-122.37
875000,4,3.5,3790,0,2010,47.6956,-122.022
860000,3,2.5,2370,0,1982,47.6148,-122.057
367500,4,2.25,1930,0,1960,47.7626,-122.312
604000,6,3.5,2580,0,1987,47.6796,-122.113
230000,2,0.75,890,0,1934,47.4922,-121.783
435000,4,2.75,2160,0,1978,47.7261,-122.306
347500,4,2.5,1970,0,2007,47.3576,-122.058
525000,4,1.75,1570,0,1981,47.671,-122.135
280000,2,1.5,1480,0,1940,47.5008,-122.366
490000,2,1.5,1480,0,1940,47.5008,-122.366
265000,4,1.75,1430,0,1942,47.494,-122.184
645000,4,2.25,2720,0,1979,47.5851,-122.073
390000,3,2.25,2420,0,1964,47.4422,-122.151
267500,3,2.5,1400,0,1988,47.3788,-122.179
1275000,4,3.5,5844,0,2007,47.3293,-122.364
404000,4,1.75,1840,0,1958,47.6074,-122.125
380000,3,2.25,2530,0,1989,47.3742,-122.125
812500,4,2.75,2810,0,1978,47.5626,-122.149
265000,3,1.0,1020,0,1959,47.4974,-122.169
480000,5,2.75,2550,0,1967,47.5388,-122.171
264000,1,1.0,710,0,1939,47.7328,-122.34
1350000,5,3.0,5530,0,1994,47.7352,-122.116
550000,4,1.75,2150,0,1966,47.6812,-122.113
615000,2,1.5,880,0,1929,47.6144,-122.295
464000,3,1.75,1630,0,1967,47.7742,-122.14
365000,3,1.0,1380,0,1976,47.334,-122.106
490000,4,2.25,2800,0,1977,47.7448,-122.177
280927,4,2.25,2070,0,1977,47.3615,-122.274
282613,2,1.0,830,0,1954,47.7466,-122.334
675000,3,2.25,2770,0,1982,47.7464,-122.362
575550,4,2.5,2060,0,1985,47.7272,-122.105
259900,3,2.0,1490,0,1990,47.3686,-122.09
450000,4,2.25,2120,0,1996,47.4885,-121.779
487500,4,2.5,2810,0,2013,47.5019,-122.151
275000,4,2.25,2400,0,1973,47.2866,-122.217
305000,3,2.5,2460,0,2002,47.372,-122.102
395000,3,1.75,2030,0,1977,47.2618,-122.12
215000,3,1.0,880,0,1940,47.1963,-121.997
410000,3,2.0,1320,0,1920,47.5752,-122.304
440000,4,2.5,2160,0,1976,47.7754,-122.276
1160000,4,3.5,4190,0,1994,47.5518,-122.096
500000,4,2.0,2280,0,1956,47.7132,-122.355
961000,5,2.75,2590,0,1909,47.6667,-122.327
825000,4,2.25,2770,0,1979,47.5628,-122.081
734000,3,1.75,2145,0,1910,47.6875,-122.357
490000,4,4.25,4480,0,2003,47.373,-122.179
175000,4,2.5,1780,0,1991,47.3828,-122.302
190000,1,1.0,720,0,1914,47.5303,-122.27
305000,4,2.25,2050,0,1978,47.3215,-122.204
1300000,3,1.0,2040,0,1940,47.7028,-122.385
417000,2,1.0,920,0,2003,47.5452,-122.27
275000,2,1.0,680,0,1906,47.6901,-122.358
661000,3,2.5,1940,0,1991,47.6786,-122.151
435000,4,2.75,2230,0,1998,47.7269,-122.325
788000,5,2.25,2910,0,1972,47.5871,-122.173
1795000,5,3.25,5270,0,2003,47.5536,-122.228
408000,5,3.25,2820,0,2014,47.5357,-122.273
570000,2,1.0,1790,0,1912,47.5926,-122.293
1540000,5,3.25,2920,0,2008,47.6712,-122.272
400000,2,1.0,840,0,1955,47.5247,-122.391
247000,3,1.75,1820,0,1987,47.3074,-122.385
453000,3,1.75,1550,0,1949,47.7071,-122.314
235000,2,1.0,1270,0,1923,47.5351,-122.279
675000,4,1.75,2460,0,1919,47.5601,-122.378
516200,3,2.0,2110,0,1919,47.5521,-122.271
650000,1,1.0,920,0,2002,47.448,-122.472
257100,3,1.5,1500,0,1945,47.2043,-121.996
457000,2,2.0,1440,0,2006,47.7217,-122.03
540000,3,1.75,1610,0,1929,47.6774,-122.372
268000,3,1.75,1970,0,1966,47.3619,-122.285
300000,3,1.0,1150,0,1960,47.6246,-122.113
380000,2,2.5,2110,0,1975,47.4137,-122.212
725000,3,2.5,3580,0,1990,47.4026,-122.033
249000,3,1.0,1000,0,2010,47.3167,-122.081
274000,5,1.0,1680,0,1929,47.7523,-122.311
1780000,4,3.25,3950,0,2003,47.5877,-122.196
396500,3,1.75,2390,0,1955,47.7244,-122.326
460000,2,1.5,1820,0,1956,47.7513,-122.357
277000,3,1.0,1100,0,1957,47.5162,-122.261
449500,6,4.0,2280,0,1998,47.5556,-122.294
785950,4,3.0,2530,0,2014,47.6287,-122.3
545000,3,2.5,1940,0,1975,47.7142,-122.222
244000,3,2.0,1360,0,1983,47.2574,-122.31
165000,3,2.5,1660,0,1983,47.3763,-122.148
435000,2,1.0,800,0,1906,47.6751,-122.372
642000,3,2.5,2670,0,1987,47.6359,-122.045
340000,3,2.5,1720,0,1999,47.4319,-122.328
730000,4,2.5,3550,0,1991,47.7503,-122.074
563250,3,1.75,1370,0,1982,47.6157,-122.291
675000,5,2.5,2820,0,1979,47.5794,-122.025
620000,3,1.5,1620,0,1954,47.6948,-122.394
275000,2,2.0,1290,0,1956,47.5346,-122.291
270000,3,1.0,1830,0,1942,47.7439,-122.228
325000,4,2.5,2040,0,2003,47.3337,-122.189
476100,4,2.5,1850,0,2005,47.5529,-121.996
700000,2,1.0,1300,0,1959,47.6366,-122.229
220000,4,2.0,1620,0,1978,47.3629,-122.091
236000,3,1.75,1560,0,1975,47.2917,-122.366
790000,3,2.5,2600,0,1951,47.6833,-122.4
350000,3,1.0,2010,0,1967,47.5515,-122.298
130000,2,1.0,780,0,1941,47.513,-122.354
283200,4,2.5,1982,0,2004,47.3636,-122.192
273000,3,1.0,1500,0,1945,47.5365,-122.368
599000,5,2.25,2460,0,1976,47.6651,-122.15
460000,4,2.5,2680,0,1960,47.337,-122.321
1157200,4,4.25,5860,0,1996,47.7245,-122.095
385000,4,1.75,1720,0,1971,47.726,-122.21
264250,3,1.0,1420,0,1944,47.4949,-122.239
608000,3,2.5,1760,0,2006,47.6473,-122.374
450000,3,2.5,2790,0,1984,47.3487,-122.088
1755000,3,2.0,2360,0,2014,47.6317,-122.312
339950,5,2.0,1890,0,1944,47.5018,-122.242
760000,6,3.75,3810,0,1977,47.694,-122.34
350000,2,1.0,1160,0,1940,47.7007,-122.354
541500,3,1.75,2320,0,1960,47.3121,-122.253
730000,6,2.75,3280,0,1963,47.5914,-122.134
215000,3,1.0,980,0,1949,47.5308,-122.361
420000,3,2.0,1640,0,1977,47.5812,-122.002
655000,4,2.25,2060,0,1983,47.5605,-122.124
240000,3,2.5,1500,0,1981,47.4015,-122.176
730000,4,2.0,2360,0,1939,47.6534,-122.41
390000,4,1.5,1940,0,1962,47.6892,-122.164
473000,3,1.0,1280,0,1954,47.5716,-122.139
698000,4,3.5,3630,0,2008,47.5189,-122.206
511000,3,2.5,1820,0,2005,47.7355,-122.224
358000,2,1.5,960,0,1993,47.6183,-122.298
499990,3,1.75,1630,0,1955,47.5983,-122.149
322000,4,2.25,1940,0,1960,47.4253,-122.283
201000,3,1.0,980,0,1969,47.4136,-122.207
765000,4,2.5,3140,0,1988,47.4363,-122.342
920000,4,2.75,2880,0,1928,47.5874,-122.387
360000,4,2.0,1650,0,1977,47.7765,-122.324
297300,3,1.75,1980,0,1987,47.2602,-122.219
399000,3,1.0,860,0,1990,47.6815,-122.173
400000,3,1.0,1430,0,1950,47.7181,-122.338
230000,3,1.75,1260,0,1964,47.4752,-122.133
290000,3,1.0,960,0,1968,47.5539,-122.365
323800,3,2.5,2060,0,2003,47.2923,-122.36
574500,4,1.5,1430,0,1930,47.7014,-122.313
505000,3,2.25,1670,0,2002,47.6474,-122.396
372500,2,1.0,880,0,1944,47.7332,-122.352
425000,3,1.5,1300,0,1964,47.6686,-122.153
446250,3,2.5,2380,0,2000,47.4525,-121.748
330000,2,0.75,520,0,1980,47.326,-122.037
608095,3,2.5,2680,0,1983,47.7031,-122.224
